customer_id,year,month,weekend_amount_spent,Num_of_weekend_visits,total_amount_spent,total_num_of_visits,end_date
354750,2018,9,100.0,0,7981.29,1,2018/09/30
511285,2019,1,1292.5,2,1292.5,2,2019/01/31
504578,2017,10,3748.92,1,3748.92,1,2017/10/31
350317,2017,10,4266.3,1,4266.3,1,2017/10/31
296718,2017,8,5766.67,3,21350.95,5,2017/08/31
503243,2017,8,3172.63,2,9320.74,5,2017/08/31
254310,2018,9,1700.2,1,4614.7,4,2018/09/30
434859,2018,9,100.0,0,2102.5,1,2018/09/30
522953,2018,8,100.0,0,3098.68,2,2018/08/31
438192,2018,5,100.0,0,1651.81,1,2018/05/31
492038,2018,10,100.0,0,2328.31,1,2018/10/31
464829,2017,8,100.0,0,197.5,1,2017/08/31
511154,2017,6,100.0,0,7290.25,2,2017/06/30
485422,2017,11,100.0,0,4510.0,1,2017/11/30
482892,2017,1,100.0,0,2370.61,1,2017/01/31
397000,2019,4,100.0,0,3928.81,2,2019/04/30
396927,2019,7,100.0,0,8020.41,1,2019/07/31
230662,2018,6,100.0,0,263.5,1,2018/06/30
169808,2018,2,1709.5,1,2812.0,3,2018/02/28
336998,2017,7,15730.97,2,15730.97,2,2017/07/31
349463,2017,11,6403.69,1,9493.87,2,2017/11/30
346761,2018,9,100.0,0,2341.6,2,2018/09/30
261107,2017,12,1950.43,1,1950.43,1,2017/12/31
416145,2018,9,100.0,0,961.12,1,2018/09/30
283958,2018,3,100.0,0,835.0,1,2018/03/31
168055,2017,11,100.0,0,1754.34,1,2017/11/30
420475,2017,3,1635.55,2,1635.55,2,2017/03/31
287992,2017,7,100.0,0,3657.49,1,2017/07/31
411503,2018,2,100.0,0,1228.33,2,2018/02/28
523750,2017,12,100.0,0,3160.0,2,2017/12/31
405365,2018,1,100.0,0,992.5,2,2018/01/31
242970,2017,10,100.0,0,3674.5,2,2017/10/31
437067,2017,3,3054.81,1,10581.16,2,2017/03/31
430806,2017,7,100.0,0,6023.95,1,2017/07/31
448977,2017,7,100.0,0,7531.11,3,2017/07/31
522779,2017,10,100.0,0,1927.05,1,2017/10/31
292239,2017,4,100.0,0,2875.0,1,2017/04/30
315761,2019,1,100.0,0,3874.45,1,2019/01/31
299939,2018,3,100.0,0,2531.15,1,2018/03/31
343829,2018,2,100.0,0,1012.0,1,2018/02/28
264592,2018,4,100.0,0,1088.5,1,2018/04/30
390384,2017,5,100.0,0,921.25,1,2017/05/31
262066,2017,10,100.0,0,4226.22,1,2017/10/31
309269,2019,12,3206.02,2,8850.52,5,2019/12/31
341337,2019,12,2109.22,6,67291.53,15,2019/12/31
207482,2019,12,100.0,0,18339.61,7,2019/12/31
178198,2019,12,22576.72,6,63342.91,22,2019/12/31
312062,2019,12,100.0,0,12626.59,10,2019/12/31
353174,2019,4,3601.63,2,18915.06,8,2019/04/30
391546,2019,4,11953.53,2,11953.53,2,2019/04/30
352700,2019,4,1091.2,3,27702.84,18,2019/04/30
218190,2019,11,1694.5,1,36953.17,5,2019/11/30
410830,2019,12,100.0,0,39203.1,7,2019/12/31
214933,2019,12,17699.26,6,79701.34,16,2019/12/31
204928,2018,12,11235.82,4,36793.65,14,2018/12/31
466177,2018,12,7307.62,3,32326.24,14,2018/12/31
306130,2019,12,1302.04,1,5414.91,7,2019/12/31
443756,2019,11,8572.06,4,18030.28,10,2019/11/30
335395,2019,11,7111.6,3,7111.6,3,2019/11/30
201831,2018,4,55184.38,11,66253.15,22,2018/04/30
291641,2018,4,3677.92,1,6839.92,2,2018/04/30
468856,2018,10,12110.34,6,24366.31,11,2018/10/31
265337,2018,10,22942.92,3,33222.93,5,2018/10/31
235336,2018,10,36851.34,8,44881.5,18,2018/10/31
329897,2018,10,1151.5,2,37000.03,10,2018/10/31
309727,2019,2,11620.54,6,20631.31,17,2019/02/28
235048,2019,11,3923.5,4,5167.0,5,2019/11/30
315105,2019,8,13751.67,2,49297.1,5,2019/08/31
337444,2019,7,17533.53,4,17533.53,4,2019/07/31
384310,2019,7,8864.77,2,12119.77,3,2019/07/31
239654,2019,7,1148.5,2,11462.85,7,2019/07/31
391348,2019,8,250.0,1,250.0,1,2019/08/31
422234,2019,5,2726.5,3,4657.9,5,2019/05/31
365000,2019,7,1895.5,1,7268.38,3,2019/07/31
432465,2019,7,2267.5,2,2267.5,2,2019/07/31
257111,2019,1,527.77,1,1265.4,2,2019/01/31
205014,2019,1,11498.13,3,65635.74,18,2019/01/31
419140,2018,12,4587.88,1,10655.59,6,2018/12/31
515358,2019,10,100.0,0,23420.29,9,2019/10/31
272219,2018,12,5718.45,6,12023.23,11,2018/12/31
175381,2018,12,14852.37,6,17364.36,7,2018/12/31
407584,2018,3,5203.93,3,6078.43,6,2018/03/31
445670,2018,3,20190.88,5,32027.13,13,2018/03/31
376608,2018,3,3910.67,3,14932.95,8,2018/03/31
178744,2019,2,3217.0,3,12333.15,16,2019/02/28
337388,2019,1,7069.42,2,12841.15,4,2019/01/31
473885,2019,1,2600.9,1,2600.9,1,2019/01/31
308452,2019,4,100.0,0,993.16,1,2019/04/30
188764,2019,4,100.0,0,2976.1,4,2019/04/30
309569,2018,9,15997.48,8,43642.63,16,2018/09/30
220636,2018,9,8858.49,2,8858.49,2,2018/09/30
219615,2018,9,17837.49,8,28643.29,11,2018/09/30
191617,2019,10,42862.93,3,149409.87,15,2019/10/31
291233,2018,8,9051.88,1,13035.37,4,2018/08/31
318443,2018,7,21737.25,5,27536.91,12,2018/07/31
183292,2018,7,38802.27,8,74403.19,23,2018/07/31
171276,2018,7,53559.06,6,53559.06,6,2018/07/31
387854,2018,7,18419.79,4,52044.73,18,2018/07/31
389844,2018,6,19258.48,8,31069.6,15,2018/06/30
200940,2019,2,100.0,0,1735.55,2,2019/02/28
236792,2019,2,6945.16,3,13844.52,12,2019/02/28
275449,2019,9,100.0,0,820.0,1,2019/09/30
175381,2019,9,9034.3,6,18537.63,15,2019/09/30
288723,2019,5,2206.45,2,4900.3,5,2019/05/31
233402,2018,4,11787.22,5,23529.94,10,2018/04/30
274353,2018,4,6680.5,3,10237.0,4,2018/04/30
258655,2018,4,7499.5,1,14980.11,3,2018/04/30
173880,2018,4,12046.0,4,26130.63,10,2018/04/30
182008,2018,7,2669.17,2,9602.8,7,2018/07/31
306794,2018,7,821.5,1,6587.5,2,2018/07/31
239654,2019,8,5908.26,3,10817.31,9,2019/08/31
222449,2019,8,1762.0,4,9890.5,17,2019/08/31
493957,2019,7,3227.02,1,11081.19,4,2019/07/31
201977,2019,7,3955.92,2,16998.51,10,2019/07/31
420516,2019,7,100.0,0,2007.37,1,2019/07/31
408785,2018,3,1946.38,2,6626.7,6,2018/03/31
203467,2018,3,100.0,0,11209.0,5,2018/03/31
309140,2019,9,28849.24,5,67524.21,27,2019/09/30
263733,2018,1,12274.68,2,25692.82,9,2018/01/31
219615,2018,1,1142.02,3,6881.71,7,2018/01/31
195187,2019,8,6412.29,2,7480.11,3,2019/08/31
385971,2019,8,2324.41,2,25098.93,9,2019/08/31
307669,2018,2,7805.64,2,14812.53,6,2018/02/28
244202,2018,2,8464.12,3,22696.36,5,2018/02/28
296718,2018,2,18238.9,2,19948.8,4,2018/02/28
226174,2018,6,775.66,2,9621.3,18,2018/06/30
286408,2018,6,100.0,0,3592.0,4,2018/06/30
288836,2018,6,100.0,0,4212.43,4,2018/06/30
329363,2017,12,5428.18,5,8056.93,9,2017/12/31
244908,2018,2,580.0,1,3254.5,5,2018/02/28
409266,2019,1,100.0,0,7296.43,2,2019/01/31
239886,2017,11,39808.24,5,108623.14,10,2017/11/30
446288,2017,11,8102.34,5,14513.68,15,2017/11/30
220915,2017,12,967.0,1,2921.4,3,2017/12/31
341337,2017,12,44108.43,9,61580.86,26,2017/12/31
511244,2017,7,11207.53,2,23256.81,6,2017/07/31
475434,2017,7,133.0,1,463.0,3,2017/07/31
352840,2017,7,6773.5,3,9150.55,6,2017/07/31
250008,2018,8,7448.68,4,39563.76,11,2018/08/31
315313,2018,10,100.0,0,13670.92,4,2018/10/31
193417,2018,10,100.0,0,1834.66,2,2018/10/31
269858,2018,4,571.0,1,3676.75,5,2018/04/30
346816,2018,9,3571.12,2,12009.12,10,2018/09/30
255729,2018,4,3039.4,2,4140.7,4,2018/04/30
296216,2018,6,100.0,0,3016.0,2,2018/06/30
435426,2017,5,665.95,1,3788.35,7,2017/05/31
243035,2017,5,8096.26,5,33131.01,15,2017/05/31
308630,2018,5,1195.0,1,5782.87,3,2018/05/31
419736,2018,9,100.0,0,1427.5,3,2018/09/30
303943,2017,12,9074.68,2,12016.93,3,2017/12/31
192259,2018,6,100.0,0,26413.44,8,2018/06/30
220827,2019,9,100.0,0,2927.5,1,2019/09/30
428348,2017,10,2834.26,2,2834.26,2,2017/10/31
357180,2018,3,11743.42,2,67844.5,5,2018/03/31
421259,2018,3,100.0,0,1032.22,4,2018/03/31
297847,2018,3,12243.19,3,12693.19,4,2018/03/31
187532,2017,11,5625.6,1,36093.45,8,2017/11/30
303943,2018,2,1403.26,1,5378.62,4,2018/02/28
241141,2018,3,100.0,0,619.0,2,2018/03/31
304186,2017,9,3746.5,2,15197.81,7,2017/09/30
348814,2017,9,100.0,0,862.06,1,2017/09/30
251327,2017,5,3635.5,2,5368.0,6,2017/05/31
421259,2017,7,100.0,0,1697.23,8,2017/07/31
453696,2018,2,100.0,0,10474.42,4,2018/02/28
436199,2017,12,100.0,0,5175.25,3,2017/12/31
203485,2017,12,775.0,1,13638.2,3,2017/12/31
386407,2018,1,4691.07,3,54448.77,23,2018/01/31
513168,2018,1,100.0,0,4607.5,3,2018/01/31
309140,2018,1,293.58,1,23571.95,14,2018/01/31
221726,2018,5,418.27,2,1822.18,5,2018/05/31
176552,2017,1,2562.84,2,23140.14,15,2017/01/31
373968,2017,8,8613.04,5,20831.43,11,2017/08/31
256508,2017,8,3023.5,1,4693.75,4,2017/08/31
483489,2017,12,100.0,0,5403.31,3,2017/12/31
370775,2017,4,2474.35,3,16485.39,12,2017/04/30
193871,2017,4,5120.39,1,9892.87,3,2017/04/30
513554,2017,10,100.0,0,6145.72,10,2017/10/31
198463,2017,10,13443.45,1,74835.0,9,2017/10/31
430326,2017,9,2824.86,1,4648.86,2,2017/09/30
345057,2017,9,100.0,0,5627.98,2,2017/09/30
434331,2017,9,2645.27,1,11093.98,5,2017/09/30
214358,2017,9,14877.31,5,123484.76,14,2017/09/30
384198,2017,6,3241.0,1,11856.09,4,2017/06/30
313047,2018,1,100.0,0,14985.46,3,2018/01/31
277732,2017,7,1945.0,1,13802.5,4,2017/07/31
218708,2017,7,2705.95,1,11468.24,4,2017/07/31
229350,2017,2,15836.72,2,71521.05,10,2017/02/28
209804,2017,2,1538.5,2,9931.75,5,2017/02/28
268549,2017,2,6845.72,3,8075.72,5,2017/02/28
280236,2017,8,3621.91,5,9483.91,8,2017/08/31
336545,2017,2,3783.06,2,7747.56,6,2017/02/28
299939,2017,5,100.0,0,751.0,2,2017/05/31
241484,2017,5,3093.25,2,9113.22,5,2017/05/31
314521,2017,6,2144.37,2,7286.92,14,2017/06/30
310977,2017,5,3661.52,2,13950.4,11,2017/05/31
321996,2017,5,9476.17,2,12290.38,4,2017/05/31
269858,2017,8,100.0,0,1420.0,2,2017/08/31
385950,2017,7,100.0,0,3308.76,2,2017/07/31
446633,2017,7,100.0,0,15283.95,3,2017/07/31
354480,2017,3,100.0,0,3413.17,2,2017/03/31
233648,2017,10,100.0,0,2873.58,3,2017/10/31
231345,2017,10,1676.5,1,58252.9,8,2017/10/31
260572,2017,10,3260.25,1,11908.71,5,2017/10/31
194864,2017,6,28467.67,4,46653.66,8,2017/06/30
230558,2017,10,3718.81,2,9553.56,4,2017/10/31
239654,2017,4,4080.48,3,8073.66,6,2017/04/30
245280,2017,6,100.0,0,2163.16,2,2017/06/30
298993,2019,9,3858.87,4,7602.99,7,2019/09/30
170853,2019,9,32313.97,3,32313.97,3,2019/09/30
238077,2019,10,47239.33,3,47239.33,3,2019/10/31
456701,2019,9,221.44,1,221.44,1,2019/09/30
176452,2019,6,430.0,1,430.0,1,2019/06/30
305706,2019,10,5612.47,4,23021.22,10,2019/10/31
238392,2019,7,18011.05,3,35704.8,7,2019/07/31
347594,2019,12,5527.45,3,5527.45,3,2019/12/31
306729,2019,12,3924.73,2,3924.73,2,2019/12/31
250753,2019,6,2875.42,2,24570.39,6,2019/06/30
210904,2019,4,100.0,0,5770.42,5,2019/04/30
276717,2019,4,100.0,0,7543.9,3,2019/04/30
366387,2019,4,100.0,0,3859.0,3,2019/04/30
210537,2018,11,13108.75,6,40409.77,20,2018/11/30
280198,2019,5,2260.0,2,12084.84,4,2019/05/31
318801,2019,8,2638.0,1,13492.9,7,2019/08/31
507777,2019,5,100.0,0,5733.82,2,2019/05/31
227856,2019,3,6317.8,4,43132.69,9,2019/03/31
450815,2017,4,3602.1,3,33429.75,11,2017/04/30
395666,2019,10,100.0,0,1562.04,2,2019/10/31
281447,2019,11,6012.34,1,9705.16,5,2019/11/30
318632,2019,11,1046.32,1,3741.98,6,2019/11/30
199586,2018,11,9358.0,5,14629.0,7,2018/11/30
438438,2018,11,2148.46,2,4312.0,3,2018/11/30
277009,2018,11,6131.23,3,8708.65,4,2018/11/30
203633,2019,6,9397.89,6,17271.03,12,2019/06/30
369818,2018,4,865.0,1,865.0,1,2018/04/30
379295,2019,2,100.0,0,1912.27,1,2019/02/28
335636,2019,5,6527.32,1,15473.95,3,2019/05/31
367074,2019,3,9776.5,1,19530.7,2,2019/03/31
466776,2019,2,9903.64,5,13173.99,10,2019/02/28
169212,2019,9,2689.0,1,3503.5,2,2019/09/30
509317,2018,12,3817.09,2,9796.33,4,2018/12/31
237868,2017,12,2377.0,1,2377.0,1,2017/12/31
521457,2018,5,9811.45,2,18620.89,4,2018/05/31
306999,2019,5,100.0,0,1447.45,2,2019/05/31
218006,2019,2,100.0,0,1048.0,1,2019/02/28
241484,2018,4,4909.21,1,15885.25,7,2018/04/30
477183,2018,4,2050.0,2,2422.0,3,2018/04/30
507184,2018,5,586.0,3,3138.31,7,2018/05/31
329363,2018,6,4109.32,4,10359.19,13,2018/06/30
213882,2018,12,100.0,0,4555.0,1,2018/12/31
380478,2019,1,100.0,0,574.6,1,2019/01/31
373813,2017,10,39894.96,2,60027.57,3,2017/10/31
305481,2017,4,8205.04,3,11342.74,5,2017/04/30
440506,2018,7,100.0,0,9320.5,6,2018/07/31
208304,2018,9,7822.0,1,7822.0,1,2018/09/30
260572,2019,5,1927.21,2,1927.21,2,2019/05/31
446992,2019,12,100.0,0,1442.5,1,2019/12/31
501519,2019,11,100.0,0,3101.5,3,2019/11/30
385961,2017,4,12091.56,3,30661.2,8,2017/04/30
275954,2018,10,907.0,2,19499.07,8,2018/10/31
455153,2018,10,2278.96,5,11283.51,17,2018/10/31
483066,2017,2,2327.5,3,2327.5,3,2017/02/28
318006,2017,2,430.0,1,1275.37,2,2017/02/28
396927,2017,4,8988.61,1,27709.27,8,2017/04/30
173333,2017,7,100.0,0,12103.0,1,2017/07/31
472501,2018,8,14809.9,3,37053.46,9,2018/08/31
306729,2018,7,1614.76,2,1614.76,2,2018/07/31
303191,2019,7,2013.19,1,4887.57,7,2019/07/31
361149,2019,10,100.0,0,813.1,2,2019/10/31
271079,2017,5,662.59,1,5948.97,3,2017/05/31
432833,2017,7,2569.66,1,4857.22,3,2017/07/31
475801,2017,1,347.5,1,700.0,2,2017/01/31
248930,2017,4,3160.0,1,32087.56,7,2017/04/30
302563,2017,1,1634.95,2,6312.94,4,2017/01/31
412055,2019,2,100.0,0,2754.67,1,2019/02/28
337081,2019,9,3520.0,2,4729.12,3,2019/09/30
258655,2019,8,2411.5,1,2411.5,1,2019/08/31
271747,2018,10,2274.33,3,4224.39,5,2018/10/31
273356,2017,12,6370.0,4,8245.0,5,2017/12/31
315313,2017,1,11277.36,2,16682.49,5,2017/01/31
209940,2017,1,925.0,1,9298.39,10,2017/01/31
269354,2017,3,100.0,0,1211.25,4,2017/03/31
195441,2017,3,100.0,0,12480.69,3,2017/03/31
373110,2017,1,100.0,0,3782.9,7,2017/01/31
385971,2017,1,4452.27,1,8115.66,5,2017/01/31
225507,2017,1,398.5,1,3398.5,4,2017/01/31
497057,2019,5,1310.53,1,1445.53,2,2019/05/31
511830,2018,12,100.0,0,11096.41,1,2018/12/31
232262,2018,6,3504.7,2,7913.89,3,2018/06/30
213882,2019,6,100.0,0,6557.5,2,2019/06/30
422573,2019,2,100.0,0,1408.0,3,2019/02/28
242208,2018,11,175.0,1,10328.05,3,2018/11/30
441353,2019,7,1262.5,1,37072.15,2,2019/07/31
327823,2017,4,6332.5,3,6332.5,3,2017/04/30
303125,2017,4,820.0,1,1815.94,2,2017/04/30
370638,2017,4,3457.06,2,4259.56,3,2017/04/30
281451,2017,12,5106.19,1,9984.1,3,2017/12/31
365119,2017,12,1177.0,1,1177.0,1,2017/12/31
251328,2019,4,100.0,0,3702.43,1,2019/04/30
355196,2018,10,100.0,0,1813.24,2,2018/10/31
321422,2019,7,2102.5,2,2102.5,2,2019/07/31
288616,2019,12,1630.0,1,1630.0,1,2019/12/31
346119,2019,9,1891.45,1,1891.45,1,2019/09/30
284522,2018,2,295.0,1,1112.7,2,2018/02/28
298157,2018,2,100.0,0,2930.5,1,2018/02/28
279842,2018,6,100.0,0,6605.95,2,2018/06/30
249130,2018,2,100.0,0,9442.0,1,2018/02/28
226981,2019,5,652.0,1,928.0,2,2019/05/31
446705,2019,2,100.0,0,1291.15,1,2019/02/28
426832,2019,12,100.0,0,3413.04,1,2019/12/31
454637,2018,11,100.0,0,3639.73,1,2018/11/30
343829,2019,2,100.0,0,2592.7,1,2019/02/28
524637,2018,11,2098.0,2,14274.7,6,2018/11/30
508468,2018,11,100.0,0,5034.07,3,2018/11/30
379905,2017,12,100.0,0,1270.0,1,2017/12/31
502136,2017,11,3666.17,3,13463.76,6,2017/11/30
281541,2018,2,100.0,0,2980.0,2,2018/02/28
215776,2018,8,100.0,0,2387.5,2,2018/08/31
213858,2018,2,4295.83,1,6775.33,2,2018/02/28
363557,2018,6,100.0,0,911.4,2,2018/06/30
437401,2018,4,100.0,0,3457.72,1,2018/04/30
323870,2019,5,100.0,0,2620.0,1,2019/05/31
378924,2017,9,1465.0,2,2434.02,3,2017/09/30
197505,2018,11,100.0,0,10235.5,1,2018/11/30
463105,2017,9,2800.0,2,3987.25,3,2017/09/30
240558,2017,4,1015.0,1,1015.0,1,2017/04/30
482084,2017,11,1097.5,1,3557.5,2,2017/11/30
169212,2017,11,100.0,0,4598.5,1,2017/11/30
242751,2017,8,100.0,0,2126.5,3,2017/08/31
406798,2018,1,100.0,0,15051.19,3,2018/01/31
222069,2017,8,100.0,0,1885.75,1,2017/08/31
407584,2017,8,1000.0,1,5416.06,4,2017/08/31
220259,2017,7,100.0,0,3577.3,2,2017/07/31
475132,2019,4,100.0,0,370.0,1,2019/04/30
292222,2019,1,100.0,0,2725.0,1,2019/01/31
300136,2018,8,100.0,0,3994.0,3,2018/08/31
490576,2017,12,100.0,0,910.0,1,2017/12/31
502450,2017,10,1559.13,1,5657.67,4,2017/10/31
427667,2018,5,100.0,0,6560.8,3,2018/05/31
174861,2018,2,100.0,0,1363.0,2,2018/02/28
520643,2018,7,100.0,0,1415.77,1,2018/07/31
193129,2017,2,9338.01,1,9338.01,1,2017/02/28
529257,2017,10,100.0,0,415.9,1,2017/10/31
286916,2017,8,100.0,0,990.18,1,2017/08/31
194960,2017,1,100.0,0,829.0,1,2017/01/31
398961,2017,1,100.0,0,3069.49,1,2017/01/31
225949,2017,3,100.0,0,400.0,1,2017/03/31
481371,2017,11,100.0,0,2875.75,3,2017/11/30
420218,2017,4,100.0,0,5099.56,1,2017/04/30
204401,2017,2,100.0,0,9122.14,7,2017/02/28
294291,2017,2,100.0,0,625.0,2,2017/02/28
421905,2017,2,100.0,0,22957.17,3,2017/02/28
350668,2019,10,695.14,1,695.14,1,2019/10/31
484228,2018,6,1765.0,1,1765.0,1,2018/06/30
402343,2019,7,100.0,0,1487.5,2,2019/07/31
329338,2018,12,100.0,0,847.0,1,2018/12/31
528436,2017,11,2724.15,1,2724.15,1,2017/11/30
511183,2018,5,100.0,0,4973.88,3,2018/05/31
513220,2017,7,100.0,0,1331.11,1,2017/07/31
479062,2017,7,100.0,0,503.5,1,2017/07/31
194411,2017,3,100.0,0,1282.48,1,2017/03/31
430806,2017,2,100.0,0,4450.24,1,2017/02/28
169987,2017,3,100.0,0,1720.0,1,2017/03/31
455911,2017,3,100.0,0,2743.0,1,2017/03/31
431001,2019,12,7497.3,1,7497.3,1,2019/12/31
348814,2019,11,100.0,0,1506.88,1,2019/11/30
362802,2018,12,100.0,0,1802.5,1,2018/12/31
363072,2018,12,100.0,0,1021.0,2,2018/12/31
220259,2019,9,100.0,0,3378.28,1,2019/09/30
399750,2017,11,251.5,1,251.5,1,2017/11/30
398908,2018,2,100.0,0,2135.26,1,2018/02/28
397510,2017,12,100.0,0,946.51,1,2017/12/31
239949,2019,3,17098.05,3,17098.05,3,2019/03/31
203633,2019,3,13965.42,4,33024.51,10,2019/03/31
246530,2019,5,4679.77,4,14358.52,11,2019/05/31
248103,2019,5,5692.18,3,22260.95,14,2019/05/31
197816,2019,5,34358.43,4,61977.15,11,2019/05/31
503243,2019,12,100.0,0,4367.89,3,2019/12/31
349017,2019,12,3154.0,2,3464.5,4,2019/12/31
292690,2019,3,32091.32,7,32091.32,7,2019/03/31
281378,2019,2,38569.84,10,54753.33,23,2019/02/28
235336,2019,2,2867.5,1,37476.01,9,2019/02/28
190309,2019,9,12409.69,6,40410.21,16,2019/09/30
378800,2019,9,3129.88,3,14534.49,9,2019/09/30
225507,2018,12,6251.91,1,7100.49,2,2018/12/31
275954,2018,12,19457.5,7,26284.17,12,2018/12/31
259013,2018,12,6672.7,2,18771.52,5,2018/12/31
181071,2018,12,2809.0,1,2809.0,1,2018/12/31
173267,2018,9,3065.62,2,3065.62,2,2018/09/30
388440,2018,9,3993.22,2,34481.97,8,2018/09/30
210992,2019,2,1180.0,4,20238.0,14,2019/02/28
432833,2019,2,6685.0,1,6685.0,1,2019/02/28
321393,2019,5,28817.08,2,77663.13,13,2019/05/31
179992,2019,11,2998.84,2,16619.8,6,2019/11/30
474216,2019,12,100.0,0,28153.15,3,2019/12/31
225712,2019,11,2045.02,2,14059.35,10,2019/11/30
487585,2019,12,100.0,0,7620.67,2,2019/12/31
378382,2019,12,670.21,1,16064.23,4,2019/12/31
350869,2019,9,15715.48,6,51841.57,27,2019/09/30
269135,2019,9,1984.17,3,5283.76,9,2019/09/30
178374,2018,6,14355.27,5,20847.72,8,2018/06/30
178198,2018,6,17200.3,7,79279.58,22,2018/06/30
385439,2018,6,6589.63,3,7199.65,6,2018/06/30
398704,2018,8,32422.05,3,34208.55,4,2018/08/31
208027,2018,8,11006.83,6,42693.28,24,2018/08/31
433779,2019,10,5968.11,8,15104.41,20,2019/10/31
486989,2019,7,2409.76,2,6828.64,6,2019/07/31
231381,2019,7,2425.12,1,7331.14,5,2019/07/31
278601,2018,7,5825.5,3,25775.56,6,2018/07/31
223272,2018,7,1943.86,2,21493.17,11,2018/07/31
479998,2018,7,797.5,2,4583.56,5,2018/07/31
291493,2018,7,1587.0,2,2104.5,4,2018/07/31
406601,2019,8,100.0,0,895.0,3,2019/08/31
337247,2019,8,23110.0,3,26342.71,7,2019/08/31
176324,2019,10,3168.69,2,39945.33,15,2019/10/31
452286,2019,10,100.0,0,1715.5,1,2019/10/31
190313,2019,4,673.0,1,11457.1,12,2019/04/30
455911,2019,6,922.0,1,4312.0,5,2019/06/30
426086,2018,3,1914.49,2,1914.49,2,2018/03/31
515358,2018,3,1585.0,1,24899.0,15,2018/03/31
497057,2019,3,100.0,0,1545.34,3,2019/03/31
223623,2019,6,100.0,0,1663.0,1,2019/06/30
203029,2019,6,13233.91,5,52945.99,16,2019/06/30
475405,2019,9,10887.4,3,24233.62,14,2019/09/30
199976,2019,7,3235.86,1,9375.54,3,2019/07/31
301023,2019,2,100.0,0,12730.42,4,2019/02/28
316512,2018,4,9364.45,2,51088.52,11,2018/04/30
337247,2018,4,18275.07,2,19725.91,4,2018/04/30
181017,2018,4,19285.57,4,36340.9,11,2018/04/30
197816,2018,4,41553.28,3,82852.99,9,2018/04/30
369383,2018,6,7824.82,1,7824.82,1,2018/06/30
426998,2018,6,2050.0,1,2425.0,2,2018/06/30
408785,2019,9,100.0,0,943.48,1,2019/09/30
181981,2018,12,9918.91,9,20588.41,19,2018/12/31
345379,2018,6,10006.45,1,11612.95,2,2018/06/30
306130,2019,2,100.0,0,4100.52,6,2019/02/28
261690,2018,3,9338.5,1,36061.87,4,2018/03/31
276548,2019,1,9084.85,8,27257.22,31,2019/01/31
269543,2019,2,46968.81,3,155180.59,9,2019/02/28
290361,2019,1,433.72,1,9788.68,9,2019/01/31
367958,2019,1,100.0,0,36564.43,3,2019/01/31
233611,2018,12,620.71,1,19861.09,11,2018/12/31
288723,2018,12,19138.78,6,32493.85,13,2018/12/31
415993,2019,2,30286.68,2,54156.0,4,2019/02/28
468914,2018,10,10765.93,5,20707.47,16,2018/10/31
179560,2018,10,100.0,0,4202.8,3,2018/10/31
273908,2018,10,14800.72,7,45365.86,23,2018/10/31
358196,2017,5,5948.56,2,5948.56,2,2017/05/31
459185,2017,5,5901.66,4,6929.16,5,2017/05/31
244908,2017,5,4082.25,5,7145.16,9,2017/05/31
326619,2017,4,6144.94,4,11365.97,8,2017/04/30
208027,2018,4,5777.68,8,25057.99,17,2018/04/30
167939,2019,4,8215.93,2,19529.14,6,2019/04/30
223272,2018,9,8969.32,1,23773.12,13,2018/09/30
229350,2018,9,100.0,0,10692.67,2,2018/09/30
172366,2018,5,20731.9,11,103707.75,50,2018/05/31
225507,2017,5,1483.74,2,16339.03,7,2017/05/31
232334,2017,3,5658.57,1,8436.01,2,2017/03/31
453509,2018,2,16801.63,6,35088.22,11,2018/02/28
509835,2018,6,4459.93,1,12567.76,4,2018/06/30
295701,2017,8,8067.22,13,28224.55,40,2017/08/31
219830,2018,7,100.0,0,10725.28,5,2018/07/31
262459,2018,2,12604.84,15,33868.75,45,2018/02/28
214358,2018,2,61233.77,8,150849.61,24,2018/02/28
171793,2018,4,4174.0,4,35554.21,12,2018/04/30
198106,2017,12,20307.3,10,62866.67,28,2017/12/31
386407,2017,12,15484.0,10,39901.48,21,2017/12/31
301650,2017,12,38161.47,7,54671.67,14,2017/12/31
337239,2018,2,29611.41,4,34616.08,7,2018/02/28
239473,2017,11,13613.16,7,20771.43,13,2017/11/30
182401,2018,2,100.0,0,15177.67,6,2018/02/28
488099,2018,8,1148.47,2,5553.88,11,2018/08/31
168286,2018,8,1435.47,2,7805.38,7,2018/08/31
409704,2017,1,15398.19,8,67486.96,28,2017/01/31
477984,2017,1,1862.5,6,2432.5,10,2017/01/31
303943,2018,3,5132.42,1,8273.91,3,2018/03/31
308936,2018,3,9558.28,3,30311.5,14,2018/03/31
206897,2017,12,7279.33,2,45331.33,12,2017/12/31
416294,2017,12,4487.92,2,10274.92,6,2017/12/31
493187,2017,12,5807.1,2,23569.53,8,2017/12/31
285790,2017,12,250.0,1,3703.0,8,2017/12/31
182510,2017,12,4795.99,2,10385.31,6,2017/12/31
178198,2017,8,5384.74,4,50018.67,20,2017/08/31
283576,2018,5,9849.55,4,13459.69,7,2018/05/31
244697,2017,4,5484.92,2,10823.29,4,2017/04/30
455292,2017,4,1302.6,2,2246.26,7,2017/04/30
473202,2017,4,2486.58,2,19603.24,9,2017/04/30
510146,2017,4,25870.81,8,27258.88,9,2017/04/30
190285,2017,2,793.03,2,2713.05,5,2017/02/28
